"MARCA_VEHICULO","MODELO_VEHICULO","TIPO_VEHICULO","EDAD_VEHICULO","FECHA_ACCIDENTE","GRAVEDAD_ACCIDENTE","DEPARTAMENTO_ACCIDENTE","MUNICIPIO_ACCIDENTE","AUTORIDAD_DE_TRANSITO"
"HONDA","2015","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2013","BUS","12","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2014","CAMIONETA","12","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"HONDA","2010","AUTOMOVIL","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2006","AUTOMOVIL","19","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2016","AUTOMOVIL","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2019","AUTOMOVIL","7","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2019","AUTOMOVIL","7","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2003","AUTOMOVIL","23","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2011","AUTOMOVIL","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"SUZUKI","2014","MOTOCICLETA","12","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"TVS","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"SUZUKI","2011","MOTOCICLETA","14","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"SUZUKI","2020","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"TVS","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"KYMCO","2016","MOTOCICLETA","9","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"SUZUKI","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"KENWORTH","2014","TRACTOCAMION","11","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"KYMCO","2013","MOTOCICLETA","12","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"KYMCO","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"MAZDA","2022","AUTOMOVIL","3","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"CHEVROLET","2015","AUTOMOVIL","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"MAZDA","1995","CAMIONETA","30","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"MAZDA","2012","CAMIONETA","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"HONDA","2011","MOTOCICLETA","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"HONDA","2012","CAMPERO","13","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"HONDA","2013","MOTOCICLETA","12","Apr 2022","CON MUERTOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"SUZUKI","2007","MOTOCICLETA","13","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"CHEVROLET","2006","BUS","19","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2001","CAMIONETA","25","Apr 2022","CON MUERTOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2015","AUTOMOVIL","11","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"NISSAN","2021","AUTOMOVIL","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2021","CAMIONETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2006","BUS","19","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"SUZUKI","2020","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"SUZUKI","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"SUZUKI","2016","MOTOCICLETA","9","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HERO","2018","MOTOCICLETA","8","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"KAWASAKI","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"SUZUKI","2017","MOTOCICLETA","8","Apr 2022","CON MUERTOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2019","AUTOMOVIL","6","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"HONDA","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2010","AUTOMOVIL","15","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2014","CAMIONETA","11","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2012","AUTOMOVIL","14","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"MAZDA","2016","AUTOMOVIL","6","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2012","AUTOMOVIL","13","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2007","BUS","19","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2019","AUTOMOVIL","7","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2008","AUTOMOVIL","18","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"NISSAN","2013","CAMIONETA","13","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2012","AUTOMOVIL","13","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"MAZDA","1993","AUTOMOVIL","32","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"MAZDA","2011","AUTOMOVIL","15","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2018","AUTOMOVIL","8","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"CHEVROLET","2006","BUS","19","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"HONDA","2020","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"CHEVROLET","2010","BUS","16","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"CHEVROLET","2015","CAMION","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2013","CAMIONETA","13","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"MAZDA","2016","AUTOMOVIL","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2018","AUTOMOVIL","8","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2008","CAMION","18","Apr 2022","CON MUERTOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2015","BUS","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"MAZDA","2001","AUTOMOVIL","24","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HONDA","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HONDA","2011","MOTOCICLETA","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HONDA","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"AKT","2017","MOTOCICLETA","9","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2014","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2020","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2013","MOTOCICLETA","13","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AYCO","2016","MOTOCARRO","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","1998","MOTOCICLETA","28","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"RENAULT","2013","AUTOMOVIL","13","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"RENAULT","2009","AUTOMOVIL","17","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2015","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2019","MOTOCICLETA","7","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2008","MOTOCICLETA","17","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2010","MOTOCICLETA","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2012","MOTOCICLETA","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"INTERNATIONAL","2011","CAMION","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2020","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2011","MOTOCICLETA","14","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"LAND ROVER","1963","CAMPERO","28","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2011","MOTOCICLETA","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2011","MOTOCICLETA","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2014","MOTOCICLETA","12","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AYCO","2017","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"KTM","2014","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2022","MOTOCICLETA","3","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2005","MOTOCICLETA","20","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"KTM","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2017","MOTOCICLETA","9","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"RENAULT","2023","CAMIONETA","3","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"TOYOTA","1995","CAMIONETA","24","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2012","MOTOCICLETA","13","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2019","MOTOCICLETA","7","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2020","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"RENAULT","2016","AUTOMOVIL","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"YAMAHA","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"TOYOTA","2017","CAMIONETA","8","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2023","MOTOCICLETA","3","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2019","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2015","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"RENAULT","2016","AUTOMOVIL","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2015","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"BAJAJ","2015","MOTOCICLETA","11","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"KTM","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"AKT","2019","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"YAMAHA","2021","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2010","MOTOCICLETA","15","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"AKT","2022","MOTOCICLETA","4","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"YAMAHA","2019","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"RENAULT","2006","AUTOMOVIL","19","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2019","MOTOCICLETA","7","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"AKT","2009","MOTOCICLETA","16","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"YAMAHA","2012","MOTOCICLETA","13","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"AKT","2018","MOTOCICLETA","7","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"RENAULT","2009","AUTOMOVIL","17","Apr 2022","CON MUERTOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2019","MOTOCICLETA","7","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"YAMAHA","2018","MOTOCICLETA","8","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"AKT","2021","MOTOCICLETA","5","Apr 2022","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"YAMAHA","2015","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","STRIA MCPAL TTOyTTE DOSQUEBRADAS"
"BAJAJ","2018","MOTOCICLETA","8","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"YAMAHA","2017","MOTOCICLETA","9","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"BAJAJ","2019","MOTOCICLETA","6","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"RENAULT","2011","AUTOMOVIL","15","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"BAJAJ","2016","MOTOCICLETA","10","Apr 2022","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"TOYOTA","2019","CAMIONETA","7","Apr 2022","CON HERIDOS","RISARALDA","DOSQUEBRADAS","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"KIA","2017","CAMIONETA","8","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","INSTITUTO DE MOVILIDAD DE PEREIRA"
"KIA","2008","AUTOMOVIL","17","Mar 2025","CON MUERTOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"SYM","2018","MOTOCICLETA","7","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"KIA","2020","CAMIONETA","6","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"KIA","2010","AUTOMOVIL","15","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"KIA","2013","AUTOMOVIL","13","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"VICTORY","2023","MOTOCICLETA","3","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"SUZUKI","2018","MOTOCICLETA","7","Mar 2025","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"MITSUBISHI","2006","MICROBUS","19","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"KYMCO","2024","MOTOCICLETA","1","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"SUZUKI","2018","MOTOCICLETA","8","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"JAC","2014","CAMIONETA","12","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HERO","2017","MOTOCICLETA","9","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"MITSUBISHI","2008","MICROBUS","17","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"VOLKSWAGEN","2022","AUTOMOVIL","3","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"SUZUKI","2023","MOTOCICLETA","3","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HONDA","2022","MOTOCICLETA","3","Mar 2025","CON HERIDOS","RISARALDA","LA VIRGINIA","STRIA MCPAL TTOyTTE LA VIRGINIA"
"HONDA","2023","MOTOCICLETA","3","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"CHEVROLET","2010","MICROBUS","15","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"HONDA","2018","MOTOCICLETA","8","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"CHEVROLET","2018","BUS","8","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"HONDA","2025","MOTOCICLETA","1","Mar 2025","CON HERIDOS","RISARALDA","SANTA ROSA DE CABAL","STRIA TTO y GOB MCPAL SANTA ROSA CABAL"
"CHEVROLET","2007","CAMION","19","Mar 2025","CON MUERTOS","RISARALDA","LA VIRGINIA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"MAZDA","1996","AUTOMOVIL","23","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"NISSAN","1982","CAMPERO","28","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"HONDA","2015","MOTOCICLETA","10","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
"CHEVROLET","2005","BUSETA","21","Mar 2025","CON HERIDOS","RISARALDA","PEREIRA","DIRECCION DE TTOYTTE POLICIA NACIONAL - DITRA"
